segment_name,segment_description,segment_total_detractors,segment_detractors_with_comments,segment_comment_themes,entity_id,nps_score,nps_score_label,nps_comment,nps_source,nps_submitted_date,nps_submitted_fiscal_year,nps_submitted_fiscal_quarter,nps_campaign_name,account_type,company_name,bidding_status,copart_user,transaction_role,state,region_name,territory_name,bought_item_count,sold_item_count,bought_hammer_total,sold_hammer_total,items_bid_on,lifetime_bids,wins,win_rate_pct,avg_highest_bid,serious_bids,bidding_intensity_tier,win_rate_tier,avg_bid_value_tier,bid_recency,account_tenure_tier,customer_lifecycle_stage,engagement_level
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",68759,2,detractor,,iterable,2025-10-10 00:00:00,2026,1,,,,Authorized,False,never_transacted,KS,Upper Midwest,Southeast KS,0,0,0,0,2,4,0,0.0,1050.0,0,casual (< 10 bids),never_won,small ($1k-$5k),bid_over_year_ago,veteran (5+ years),never_transacted,none
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",177465,2,detractor,,posthog,2025-01-06 14:00:36,2025,2,Net promoter score (NPS),personal,,Authorized,False,never_transacted,TX,Southern Plains,Panhandle,0,0,0,0,1,2,0,0.0,1000.0,0,casual (< 10 bids),never_won,small ($1k-$5k),bid_last_year,veteran (5+ years),never_transacted,none
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",91561,2,detractor,,iterable,2024-09-10 00:00:00,2025,1,,business,North Shore Construction,Authorized,False,buyer_only,IL,Great Lakes,Chicago IL,2,0,28925,0,0,0,0,0.0,0.0,0,no_bids,no_bids,no_bids,never_bid,veteran (5+ years),repeat,medium
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",144875,2,detractor,,iterable,2025-06-26 00:00:00,2025,4,,personal,GCCCI Inc.,Customer Request,False,seller_only,OK,Upper Midwest,Southeast KS,0,13,0,77425,0,0,0,0.0,0.0,0,no_bids,no_bids,no_bids,never_bid,veteran (5+ years),active,high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",170430,2,detractor,To much buyers fee.,posthog,2024-12-29 23:29:29,2025,2,Net promoter score (NPS),personal,,Authorized,False,never_transacted,KS,Upper Midwest,Southwest KS,0,0,0,0,0,0,0,0.0,0.0,0,no_bids,no_bids,no_bids,never_bid,veteran (5+ years),never_transacted,none
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",139055,2,detractor,,iterable,2026-01-22 00:00:00,2026,2,,business,Bertils Gravel & Excavation LLC,Authorized,False,never_transacted,MN,Upper Midwest,Northern MN,0,0,0,0,0,0,0,0.0,0.0,0,no_bids,no_bids,no_bids,never_bid,veteran (5+ years),never_transacted,none
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",48903,2,detractor,,iterable,2025-11-25 00:00:00,2026,2,,,ICM,Invalid Card,False,never_transacted,MN,Upper Midwest,Central KS,0,0,0,0,0,0,0,0.0,0.0,0,no_bids,no_bids,no_bids,never_bid,veteran (5+ years),never_transacted,none
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",86541,2,detractor,,iterable,2026-02-20 00:00:00,2026,3,,business,Mac Processing,Authorized,False,never_transacted,IL,Great Lakes,West Central IL (Peoria),0,0,0,0,0,0,0,0.0,0.0,0,no_bids,no_bids,no_bids,never_bid,veteran (5+ years),never_transacted,none
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",49221,3,detractor,,iterable,2025-08-12 00:00:00,2026,1,,personal,"HB Construction, Inc.",Authorized,False,buyer_and_seller,MO,Upper Midwest,West Central MO,48,17,716855,498625,188,1514,13,6.9,9923.62,43,power_bidder (1000+),low (< 10%),medium ($5k-$15k),bid_last_30_days,veteran (5+ years),power_user,very_high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",144589,3,detractor,,iterable,2024-09-10 00:00:00,2025,1,,business,Hominy Auto Sales,Authorized,False,buyer_only,OK,Upper Midwest,Southeast KS,6,0,69100,0,172,1045,5,2.9,10403.84,22,power_bidder (1000+),low (< 10%),medium ($5k-$15k),bid_last_30_days,veteran (5+ years),repeat,medium
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",205818,3,detractor,No other varieties of cars/truck. Purple waves display only similar car/truck makes. Chevy or Ford.,posthog,2024-12-03 20:01:51,2025,2,Net promoter score (NPS),personal,Folorunso Kadri,Authorized,False,buyer_only,TX,Southern Plains,Dallas TX,4,0,6750,0,227,804,4,1.8,1895.35,15,heavy (200-999 bids),low (< 10%),small ($1k-$5k),bid_last_30_days,veteran (5+ years),repeat,medium
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",24450,3,detractor,"Feel I wasn't heard when I purchased a Bus and it was a piece of junk (not road worthy).  Many, many defects was not llisted.",iterable,2024-09-10 00:00:00,2025,1,,personal,,Authorized,False,buyer_and_seller,KS,Upper Midwest,Northwest KS,57,15,43910,3725,122,756,23,18.9,1133.77,51,heavy (200-999 bids),moderate (10-25%),small ($1k-$5k),bid_last_30_days,veteran (5+ years),power_user,very_high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",181465,3,detractor,your buyers fee is to expensive I always factor it in when I bid.,iterable,2024-09-10 00:00:00,2025,1,,business,Shane Soroka Equipment Co.,Authorized,False,buyer_only,ID,Pacific Coast,Southwest ID (Boise),13,0,580505,0,143,604,12,8.4,54080.8,64,heavy (200-999 bids),low (< 10%),premium ($50k+),bid_last_30_days,veteran (5+ years),active,very_high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",58015,3,detractor,Personalized service has become a thing of the past since Copart took over.,iterable,2025-03-11 00:00:00,2025,3,,personal,Renegade Resources Corp..,Authorized,False,buyer_only,NV,Pacific Coast,Reno NV,73,0,124390,0,135,554,72,53.3,2035.57,119,heavy (200-999 bids),high (50%+),small ($1k-$5k),bid_last_30_days,veteran (5+ years),power_user,very_high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",89118,3,detractor,10 percent buyers fee,iterable,2024-09-10 00:00:00,2025,1,,personal,Dralle Plumbing & Heating,Authorized,False,buyer_only,IA,Upper Midwest,Northern IA,3,0,29650,0,100,516,2,2.0,10802.7,10,heavy (200-999 bids),low (< 10%),medium ($5k-$15k),bid_last_30_days,veteran (5+ years),repeat,medium
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",280181,3,detractor,,iterable,2026-01-02 00:00:00,2026,2,,personal,Two Rivers Pipeline,Authorized,False,buyer_and_seller,TX,Southern Plains,Midland TX,16,189,165525,2598605,52,402,16,30.8,6668.75,28,heavy (200-999 bids),good (25-50%),medium ($5k-$15k),bid_last_year,veteran (5+ years),power_user,very_high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",219636,3,detractor,your premium is too high and you inspection reports suck,iterable,2025-09-08 00:00:00,2026,1,,both,Ritchie Brothers Auctions- NE,Authorized,False,never_transacted,NE,Upper Midwest,Eastern NE,0,0,0,0,26,240,0,0.0,2931.73,0,heavy (200-999 bids),never_won,small ($1k-$5k),bid_last_year,veteran (5+ years),never_transacted,none
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",8056,3,detractor,,iterable,2025-07-01 00:00:00,2025,4,,personal,E Z Gun & Pawn,Authorized,False,buyer_only,KS,Upper Midwest,North Central KS,16,0,18630,0,28,235,8,28.6,1085.71,17,heavy (200-999 bids),good (25-50%),small ($1k-$5k),bid_last_30_days,veteran (5+ years),active,high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",121007,3,detractor,the  10% buyers fee on bigger items,iterable,2025-11-12 00:00:00,2026,2,,both,,Authorized,False,buyer_only,SD,Upper Midwest,Eastern SD,11,0,52595,0,48,217,4,8.3,3771.46,13,heavy (200-999 bids),low (< 10%),small ($1k-$5k),bid_last_30_days,veteran (5+ years),active,high
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",37410,3,detractor,,posthog,2025-06-17 21:41:32,2025,4,Net promoter score (NPS),,,Authorized,False,buyer_only,KS,Upper Midwest,South Central KS,6,0,23522,0,36,147,4,11.1,3026.6,13,active (50-199 bids),moderate (10-25%),small ($1k-$5k),bid_last_30_days,veteran (5+ years),repeat,medium
Veteran Account Detractors (5+ years),Long-tenured accounts who gave low scores. These users know the platform well and their feedback reflects deep experience.,258,121,"**Buyer's Premium Backlash (25-30 comments)**: The 10% buyer's premium with no cap is the most frequently cited complaint, with veterans calling it ""too high,"" ""expensive,"" and ""cost prohibitive"" especially on large equipment purchases. **Quality and Disclosure Issues (20-25 comments)**: Experienced users report receiving misrepresented equipment, undisclosed defects, and items in much worse condition than described, with some calling purchases ""junk"" or ""pieces of crap."" **Operational and Service Problems (15-20 comments)**: Veterans cite account suspensions without explanation, slow payment processing, poor customer service, website navigation difficulties, and inadequate item descriptions. **Fee Structure Complaints (10-15 comments)**: Beyond the buyer's premium, users complain about high listing fees, commission rates, and overall cost structure compared to competitors. **Trust and Bidding Concerns (8-10 comments)**: Some veterans suspect shill bidding, dishonest practices, and artificial price inflation. These long-tenured users' feedback reflects deep frustration with platform changes over time, particularly the shift to buyer-paid fees and perceived decline in service quality since corporate changes.",189246,3,detractor,,posthog,2024-09-07 03:36:38,2025,1,Net promoter score (NPS),personal,,Authorized,False,buyer_only,KS,Upper Midwest,Northeast KS,1,0,80,0,37,123,1,2.7,779.73,2,active (50-199 bids),low (< 10%),micro (< $1k),bid_last_30_days,veteran (5+ years),first_time,low
